angle_degree,range_meter,x_meter,y_meter
-99.19728427805609,0.210999995470047,-0.03372505745267748,-0.20828734620272413
-99.08613885751839,0.210999995470047,-0.03332094730665123,-0.2083523759378501
-98.97499343698071,0.210999995470047,-0.03291671177288183,-0.20841662163661726
-98.86384801644301,0.210999995470047,-0.03251235237251994,-0.208480083057267
-98.75270259590533,0.210999995470047,-0.032107870627182344,-0.2085427599609921
-98.64155717536764,0.210999995470047,-0.031703268058946216,-0.20860465211193746
-98.53041175482996,0.210999995470047,-0.03129854619034338,-0.208665759277201
-98.41926633429226,0.210999995470047,-0.030893706544354617,-0.2087260812268346
-98.30812091375456,0.210999995470047,-0.030488750644403862,-0.2087856177338449
-98.19697549321688,0.210999995470047,-0.030083680014352562,-0.20884436857419425
-98.08583007267919,0.210999995470047,-0.029678496178493868,-0.2089023335268014
-97.9746846521415,0.210999995470047,-0.02927320066154695,-0.2089595123735425
-97.86353923160381,0.20999999344348907,-0.02873098051419305,-0.20802530616479936
-97.75239381106613,0.20999999344348907,-0.028327388083574455,-0.20808064862122094
-97.64124839052843,0.20999999344348907,-0.027923689056128683,-0.20813520806380187
-97.53010296999075,0.20999999344348907,-0.027519884950987523,-0.2081889842872333
-97.41895754945305,0.20999999344348907,-0.02711597728767816,-0.20824197708915362
-97.30781212891536,0.20999999344348907,-0.026711967586117474,-0.2082941862701493
-97.19666670837768,0.20999999344348907,-0.02630785736660632,-0.2083456116337557
-97.08552128783998,0.210999995470047,-0.026026999109127705,-0.20938861813798124
-96.9743758673023,0.210999995470047,-0.02562076714219701,-0.2094387127047079
-96.8632304467646,0.210999995470047,-0.025214438763536476,-0.20948801914715726
-96.75208502622692,0.20999999344348907,-0.024690441728192788,-0.20854347108824137
-96.64093960568923,0.20999999344348907,-0.024285851736480644,-0.20859097452118855
-96.52979418515154,0.20999999344348907,-0.02388117035636613,-0.2086376930199231
-96.41864876461385,0.20900000631809235,-0.023364608169752353,-0.2076899076171892
-96.30750334407615,0.20800000429153442,-0.022851811759702217,-0.20674089214419453
-96.19635792353847,0.20800000429153442,-0.02245072196434755,-0.20678483229811104
-96.08521250300078,0.2070000022649765,-0.02194354003279767,-0.20583362696247978
-95.9740670824631,0.20600000023841858,-0.021440133378665543,-0.20488123579023407
-95.8629216619254,0.20399999618530273,-0.02083835567559457,-0.20293289870383496
-95.75177624138772,0.20100000500679016,-0.020144000777052463,-0.1999880527567179
-95.64063082085002,0.20000000298023224,-0.019657726756136102,-0.1990315928963892
-95.52948540031234,0.20000000298023224,-0.01927159787253473,-0.1990693515022647
-95.41833997977464,0.20000000298023224,-0.01888539646932153,-0.19910636100408605
-95.30719455923695,0.20100000500679016,-0.01859161980585255,-0.20013833637193124
-95.19604913869927,0.20100000500679016,-0.018203346009248715,-0.20017402480541086
-95.08490371816157,0.20100000500679016,-0.017815003712897466,-0.20020895997791688
-94.97375829762389,0.20100000500679016,-0.017426594378142743,-0.2002431417579872
-94.86261287708619,0.20100000500679016,-0.017038119466580737,-0.20027657001699473
-94.75146745654851,0.20100000500679016,-0.01664958044005441,-0.20030924462914793
-94.64032203601082,0.20100000500679016,-0.01626097876064801,-0.20034116547149122
-94.52917661547313,0.20200000703334808,-0.015951282794469963,-0.2013692116950442
-94.41803119493544,0.20200000703334808,-0.015560626249349055,-0.20139977594873523
-94.30688577439774,0.20200000703334808,-0.015169911149115966,-0.20142958232891367
-94.19574035386006,0.20200000703334808,-0.014779138964043561,-0.2014586307234172
-94.08459493332236,0.20200000703334808,-0.014388311164619517,-0.20148692102293578
-93.97344951278468,0.20200000703334808,-0.013997429221540786,-0.2015144531210122
-93.86230409224699,0.20200000703334808,-0.013606494605708072,-0.20154122691404236
-93.7511586717093,0.20200000703334808,-0.013215508788220278,-0.2015672423012756
-93.64001325117161,0.20200000703334808,-0.01282447324036899,-0.20159249918481523
-93.52886783063393,0.20200000703334808,-0.01243338943363292,-0.20161699746961886
-93.41772241009623,0.20200000703334808,-0.012042258839672393,-0.20164073706349867
-93.30657698955855,0.20200000703334808,-0.011651082930323785,-0.20166371787712187
-93.19543156902085,0.20200000703334808,-0.011259863177593999,-0.2016859398240109
-93.08428614848316,0.20200000703334808,-0.010868601053654923,-0.20170740282054392
-92.97314072794548,0.20200000703334808,-0.010477298030837889,-0.201728106785955
-92.86199530740778,0.20200000703334808,-0.010085955581628128,-0.20174805164233456
-92.7508498868701,0.20200000703334808,-0.009694575178659244,-0.20176723731462945
-92.6397044663324,0.20100000500679016,-0.009257102963894908,-0.20078672281165785
-92.52855904579472,0.20100000500679016,-0.008867588956387626,-0.20080430244103392
-92.41741362525703,0.20000000298023224,-0.008435862184101264,-0.19982201435603575
-92.30626820471934,0.20000000298023224,-0.008048221113707087,-0.19983800271469335
-92.19512278418165,0.19900000095367432,-0.00762224693177083,-0.19885397087127402
-92.08397736364395,0.1979999989271164,-0.007200120932580682,-0.19786904213063322
-91.97283194310627,0.1979999989271164,-0.006816270664955433,-0.19788263700830389
-91.86168652256858,0.1979999989271164,-0.006432394747495335,-0.19789548724756328
-91.7505411020309,0.19699999690055847,-0.006017946610014288,-0.19690805747205742
-91.6393956814932,0.1979999989271164,-0.005664571741308921,-0.19791895362022724
-91.52825026095552,0.20000000298023224,-0.005333967322449653,-0.19992886231031262
-91.41710484041782,0.20100000500679016,-0.004970855492910897,-0.200938529427281
-91.30595941988014,0.20100000500679016,-0.004581055067628184,-0.20094779408392874
-91.19481399934244,0.20000000298023224,-0.004170385434575438,-0.19995651796683195
-91.08366857880475,0.20000000298023224,-0.003782491472599461,-0.1999642316774493
-90.97252315826707,0.19900000095367432,-0.00337761032646382,-0.1989713349406013
-90.86137773772937,0.19699999690055847,-0.002961562282127281,-0.19697773459878434
-90.75023231719169,0.19599999487400055,-0.002566355317939838,-0.19598319267475547
-90.63908689665399,0.1940000057220459,-0.002163864280731692,-0.19398793754130286
-90.52794147611631,0.19300000369548798,-0.0017783380533416089,-0.1929918105522263
-90.41679605557862,0.19300000369548798,-0.001403959095877595,-0.19299489714838441
-90.30565063504093,0.19300000369548798,-0.0010295748552725916,-0.19299725749884572
-90.19450521450324,0.19300000369548798,-0.0006551867403459397,-0.1929988915947282
-90.08335979396554,0.19300000369548798,-0.00028079615993155816,-0.19299979942988268
-89.97221437342786,0.19300000369548798,9.359547712735553e-05,-0.19299998100089294
-89.86106895289016,0.19300000369548798,0.0004679867619836281,-0.19299943630707572
-89.74992353235248,0.19300000369548798,0.0008423762857914115,-0.19299816535048075
-89.63877811181479,0.19300000369548798,0.0012167626397114847,-0.19299616813589066
-89.5276326912771,0.19300000369548798,0.0015911444149165545,-0.19299344467082102
-89.41648727073941,0.19300000369548798,0.0019655202025965586,-0.19298999496552033
-89.30534185020173,0.19300000369548798,0.002339888593963965,-0.1929858190329699
-89.19419642966403,0.19300000369548798,0.002714248180259075,-0.19298091688888394
-89.08305100912634,0.19300000369548798,0.0030885975527553218,-0.19297528855170937
-88.97190558858865,0.1940000057220459,0.0034808780087453874,-0.19396877508620317
-88.86076016805096,0.1940000057220459,0.003857142237832069,-0.1939616577417067
-88.74961474751328,0.19499999284744263,0.004255213278788381,-0.1949535595224019
-88.63846932697558,0.19499999284744263,0.004633386387324949,-0.19494493822894818
-88.5273239064379,0.1940000057220459,0.00498584217453056,-0.19393592652720257
-88.4161784859002,0.1940000057220459,0.005362039850650769,-0.19392588983628223
-88.30503306536252,0.1940000057220459,0.005738217349251133,-0.1939151233963112
-88.19388764482483,0.19300000369548798,0.006082855803910866,-0.19290412201849705
-88.08274222428714,0.19099999964237213,0.006390137299430903,-0.1908930748054538
-87.97159680374945,0.1899999976158142,0.006725034658944084,-0.18988094428574293
-87.86045138321175,0.1889999955892563,0.007056029430457505,-0.1888682365603476
-87.74930596267407,0.18799999356269836,0.007383120642107507,-0.187854962961213
-87.63816054213638,0.1860000044107437,0.007665097680269095,-0.1858419971867194
-87.5270151215987,0.1860000044107437,0.008025589287717847,-0.1858267783646414
-87.415869701061,0.1860000044107437,0.008386050694628812,-0.18581086027071667
-87.30472428052332,0.1860000044107437,0.008746480544574695,-0.18579424296484556
-87.19357885998562,0.1860000044107437,0.009106877481246958,-0.1857769265095594
-87.08243343944794,0.1860000044107437,0.009467240148460912,-0.18575891097002065
-86.97128801891024,0.1860000044107437,0.009827567190160823,-0.18574019641402223
-86.86014259837255,0.1860000044107437,0.010187857250425023,-0.18572078291198765
-86.74899717783487,0.1860000044107437,0.010548108973471004,-0.18570067053697048
-86.63785175729717,0.1860000044107437,0.010908321003660515,-0.18567985936465425
-86.52670633675949,0.1860000044107437,0.011268491985504685,-0.18565834947335197
-86.41556091622179,0.1860000044107437,0.011628620563669095,-0.1856361409440061
-86.30441549568411,0.18700000643730164,0.012053160917357869,-0.18661115647101897
-86.19327007514642,0.18700000643730164,0.01241513632402089,-0.18658742400710404
-86.08212465460873,0.18799999356269836,0.012845390680984272,-0.1875606395751185
-85.97097923407104,0.18799999356269836,0.013209206454057435,-0.18753536851599145
-85.85983381353334,0.18799999356269836,0.013572972520482979,-0.1875093917555407
-85.74868839299566,0.18799999356269836,0.013936687511398076,-0.18748270939151768
-85.63754297245796,0.18799999356269836,0.014300350058132098,-0.18745532152432887
-85.52639755192028,0.18799999356269836,0.014663958792211768,-0.18742722825703564
-85.41525213138259,0.18799999356269836,0.015027512345366305,-0.18739842969535386
-85.3041067108449,0.18799999356269836,0.015391009349532579,-0.1873689259476534
-85.19296129030721,0.18700000643730164,0.015670649255243082,-0.1863422473822563
-85.08181586976953,0.1860000044107437,0.015946362906013322,-0.18531517787506344
-84.97067044923183,0.1860000044107437,0.016305816980470917,-0.18528389561264105
-84.85952502869414,0.1860000044107437,0.01666520969564083,-0.18525191612125635
-84.74837960815645,0.18700000643730164,0.017116069665765777,-0.1862150438787036
-84.63723418761876,0.18700000643730164,0.017477267146557323,-0.18618149086479763
-84.52608876708108,0.18799999356269836,0.01793379013570594,-0.1871426641654518
-84.41494334654338,0.18799999356269836,0.01829678552430951,-0.18710752314926316
-84.3037979260057,0.1889999955892563,0.01875896605365345,-0.1880667422096123
-84.192652505468,0.1889999955892563,0.019123752464613997,-0.1880299987353376
-84.08150708493032,0.1889999955892563,0.019488466912309516,-0.18799254769843063
-83.97036166439263,0.1899999976158142,0.019958151139234836,-0.18894885894631083
-83.85921624385495,0.1899999976158142,0.020324646470108756,-0.1889097875703493
-83.74807082331725,0.1899999976158142,0.020691065318716794,-0.1888700053210832
-83.63692540277955,0.1899999976158142,0.021057406306213625,-0.18882951234821435
-83.52577998224187,0.19099999964237213,0.021536424431621567,-0.1897819335081377
-83.41463456170418,0.19099999964237213,0.021904532834571888,-0.1897397989476254
-83.3034891411665,0.19099999964237213,0.02227255881009565,-0.18969695039045034
-83.1923437206288,0.19099999964237213,0.022640500973299862,-0.18965338799785297
-83.08119830009112,0.19099999964237213,0.023008357939606913,-0.18960911193375987
-82.97005287955342,0.19099999964237213,0.023376128324759795,-0.18956412236478326
-82.85890745901574,0.19099999964237213,0.02374381074482731,-0.18951841946022022
-82.74776203847804,0.19099999964237213,0.024111403816209277,-0.1894720033920522
-82.63661661794035,0.19099999964237213,0.02447890615564172,-0.1894248743349443
-82.52547119740267,0.19099999964237213,0.02484631638020212,-0.18937703246624457
-82.41432577686497,0.19099999964237213,0.02521363310731456,-0.18932847796598345
-82.30318035632729,0.19099999964237213,0.025580854954754973,-0.18927921101687303
-82.1920349357896,0.19099999964237213,0.025947980540656324,-0.18922923180430629
-82.08088951525191,0.19099999964237213,0.026315008483513813,-0.18917854051635652
-81.96974409471422,0.19099999964237213,0.026681937402190076,-0.18912713734377667
-81.85859867417653,0.19099999964237213,0.027048765915920363,-0.18907502247999838
-81.74745325363884,0.19099999964237213,0.02741549264431778,-0.18902219612113152
-81.63630783310114,0.19099999964237213,0.027782116207378433,-0.18896865846596328
-81.52516241256346,0.19200000166893005,0.028296010577963254,-0.18990349240137985
-81.41401699202576,0.19200000166893005,0.028664342068950046,-0.18984824501328257
-81.30287157148808,0.19200000166893005,0.029032565695141517,-0.18979228322043665
-81.19172615095039,0.19200000166893005,0.029400680070900912,-0.18973560723342806
-81.0805807304127,0.19200000166893005,0.029768683811002578,-0.18967821726553025
-80.96943530987501,0.19200000166893005,0.030136575530637203,-0.18962011353270344
-80.85828988933733,0.19099999964237213,0.03034547668188,-0.1885739958433708
-80.74714446879963,0.19200000166893005,0.030872017371380903,-0.18950176564953242
-80.63599904826194,0.19200000166893005,0.031239564724999863,-0.1894415219445349
-80.52485362772426,0.19200000166893005,0.031606994523181935,-0.18938056536530007
-80.41370820718656,0.19200000166893005,0.03197430538327756,-0.18931889614120945
-80.30256278664888,0.19200000166893005,0.032341495923084745,-0.1892565145043262
-80.19141736611118,0.19200000166893005,0.03270856476085427,-0.18919342068939435
-80.0802719455735,0.19099999964237213,0.03290324188374681,-0.18814456286835876
-79.9691265250358,0.19099999964237213,0.033268152642621666,-0.1880803814413757
-79.85798110449812,0.19099999964237213,0.0336329382124213,-0.18801549226216865
-79.74683568396043,0.19099999964237213,0.03399759722044645,-0.18794989557491762
-79.63569026342273,0.19099999964237213,0.03436212829447415,-0.18788359162646495
-79.52454484288505,0.19099999964237213,0.034726530062762814,-0.1878165806663144
-79.41339942234735,0.19099999964237213,0.035090801154057445,-0.18774886294663026
-79.30225400180967,0.1899999976158142,0.03526931186191171,-0.18669781663103782
-79.19110858127198,0.1899999976158142,0.03563141169494442,-0.18662904809979283
-79.0799631607343,0.1899999976158142,0.03599337744588587,-0.1865595772777356
-78.9688177401966,0.1899999976158142,0.03635520775264786,-0.18648940442628695
-78.85767231965892,0.1899999976158142,0.0367169012536519,-0.18641852980950951
-78.74652689912122,0.1899999976158142,0.037078456587834284,-0.18634695369410656
-78.63538147858354,0.1899999976158142,0.03743987239465124,-0.18627467634942127
-78.52423605804584,0.1889999955892563,0.03760219350148067,-0.18522168711200127
-78.41309063750815,0.1889999955892563,0.03796142547188839,-0.1851483959122551
-78.30194521697047,0.1889999955892563,0.0383205145922918,-0.1850744079934361
-78.19079979643277,0.1889999955892563,0.03867945951142754,-0.18499972363396314
-78.07965437589509,0.18799999356269836,0.038831706820887525,-0.18394590543132855
-77.9685089553574,0.18799999356269836,0.03918846164989373,-0.18387023155771962
-77.85736353481971,0.18700000643730164,0.03933472560067794,-0.18281625138228336
-77.74621811428202,0.1860000044107437,0.039477045515937254,-0.18176238477234308
-77.63507269374433,0.1850000023841858,0.03961542555646955,-0.18070865762361407
-77.52392727320664,0.1850000023841858,0.03996589912822588,-0.1806314695423287
-77.41278185266894,0.1850000023841858,0.04031622230708225,-0.18055360173930254
-77.30163643213126,0.1860000044107437,0.04088621256213197,-0.18145059730714816
-77.19049101159356,0.1860000044107437,0.04123812299629973,-0.18137094269077045
-77.07934559105588,0.18700000643730164,0.04181348019395775,-0.18226528819723287
-76.96820017051819,0.18700000643730164,0.04216696926347074,-0.18218383328573468
-76.8570547499805,0.18799999356269836,0.04274767800370881,-0.1830754860839262
-76.74590932944281,0.1889999955892563,0.04333200732979578,-0.18396558230687995
-76.63476390890513,0.1889999955892563,0.0436887918616505,-0.18388117847786453
-76.52361848836743,0.18799999356269836,0.0438123670056391,-0.18282361465887773
-76.41247306782974,0.18799999356269836,0.04416693538509809,-0.18273828115166016
-76.30132764729206,0.18700000643730164,0.04428452497849256,-0.18168071789537854
-76.19018222675436,0.18700000643730164,0.0446368754186406,-0.1815944706217995
-76.07903680621668,0.1860000044107437,0.04474847421232158,-0.18053690951289122
-75.96789138567898,0.1860000044107437,0.04509860496019733,-0.18044976439840743
-75.8567459651413,0.18700000643730164,0.04569291361906915,-0.18133163003886316
-75.7456005446036,0.18700000643730164,0.046044584230424,-0.181242651356126
-75.63445512406592,0.18799999356269836,0.046644185759875584,-0.18212171071668762
-75.52330970352823,0.18799999356269836,0.04699738722123344,-0.18203088521993202
-75.41216428299053,0.1889999955892563,0.04760227624174028,-0.18290713936132713
-75.30101886245285,0.19099999964237213,0.04846448203265879,-0.18474900228334726
-75.18987344191515,0.19300000369548798,0.04933401092685132,-0.18658820110695018
-75.07872802137747,0.1940000057220459,0.049953363738900323,-0.1874584318490981
-74.96758260083978,0.1940000057220459,0.05031691142486061,-0.18736117699463933
-74.8564371803021,0.1940000057220459,0.05068026976674529,-0.18726321709434496
-74.7452917597644,0.1940000057220459,0.051043437397225826,-0.187164552516841
-74.63414633922672,0.1940000057220459,0.05140641294969132,-0.18706518363340532
-74.52300091868902,0.1940000057220459,0.05176919505825365,-0.18696511081796605
-74.41185549815134,0.1940000057220459,0.05213178235775268,-0.18686433444710027
-74.30071007761364,0.19300000369548798,0.05222358442026687,-0.18580015784911927
-74.18956465707595,0.19300000369548798,0.052583911028105744,-0.1856985022218721
-74.07841923653827,0.19300000369548798,0.05294403976108021,-0.18559614780548525
-73.96727381600057,0.19300000369548798,0.05330396926401485,-0.18549309498512156
-73.85612839546289,0.19300000369548798,0.05366369818248394,-0.18538934414857194
-73.7449829749252,0.19200000166893005,0.05374331151717099,-0.18432486839283913
-73.63383755438751,0.19200000166893005,0.05410077342194526,-0.18422026749523648
-73.52269213384982,0.19200000166893005,0.05445803174385558,-0.18411497337113666
-73.41154671331213,0.19099999964237213,0.054529589327340464,-0.18305060434529505
-73.30040129277444,0.19099999964237213,0.054884577868651745,-0.18294448058240526
-73.18925587223674,0.19099999964237213,0.05523935987761899,-0.1828376683938434
-73.07811045169906,0.19099999964237213,0.055593934019186636,-0.18273016818154708
-72.96696503116137,0.19099999964237213,0.055948298959081384,-0.1826219803500428
-72.85581961062368,0.19099999964237213,0.0563024533638171,-0.18251310530644466
-72.74467419008599,0.19200000166893005,0.056953026847423774,-0.1833585377717268
-72.6335287695483,0.19300000369548798,0.05760709111091083,-0.18420212941276654
-72.52238334901061,0.1940000057220459,0.05826464145358272,-0.1850438698699292
-72.41123792847293,0.19499999284744263,0.058925668644815195,-0.1858837345903727
-72.30009250793523,0.19699999690055847,0.05989420904696719,-0.1876744055577591
-72.18894708739754,0.19900000095367432,0.06086991617450875,-0.18946201119082068
-72.07780166685986,0.20000000298023224,0.06154505586721742,-0.19029505324730328
-71.96665624632216,0.20100000500679016,0.06222365541443146,-0.1911261853320883
-71.85551082578448,0.20000000298023224,0.06228287988785646,-0.19005484488685825
-71.74436540524678,0.20000000298023224,0.06265144103349939,-0.18993366770669926
-71.6332199847091,0.20000000298023224,0.0630197664198548,-0.18981177580034345
-71.5220745641714,0.20000000298023224,0.06338785466090298,-0.1896891696264738
-71.41092914363372,0.20000000298023224,0.06375570437151665,-0.18956584964646103
-71.29978372309603,0.20000000298023224,0.06412331416746611,-0.1894418163243621
-71.18863830255833,0.20000000298023224,0.06449068266542446,-0.1893170701269181
-71.07749288202065,0.20000000298023224,0.0648578084829728,-0.18919161152355282
-70.96634746148295,0.20000000298023224,0.06522469023860548,-0.18906544098637082
-70.85520204094527,0.20000000298023224,0.06559132655173523,-0.18893855899015569
-70.74405662040758,0.20000000298023224,0.06595771604269839,-0.18881096601236824
-70.6329111998699,0.20000000298023224,0.0663238573327601,-0.18868266253314475
-70.5217657793322,0.20100000500679016,0.06702319846012453,-0.18949641917699772
-70.41062035879452,0.20200000703334808,0.06772594504683833,-0.19030816905478679
-70.29947493825682,0.2029999941587448,0.06843208690876504,-0.1911178879900091
-70.18832951771913,0.2029999941587448,0.06880269863121118,-0.19098478025621088
-70.07718409718144,0.2070000022649765,0.07053607004050938,-0.19461157149805
-69.96603867664375,0.20999999344348907,0.07194118323343551,-0.19729283666985659
-69.85489325610607,0.20999999344348907,0.07232376684198746,-0.1971529101891506
-69.74374783556837,0.20999999344348907,0.07270607829399425,-0.1970122418160177
-69.63260241503069,0.20999999344348907,0.07308811615080618,-0.19687083207979722
-69.521456994493,0.20999999344348907,0.07346987897480314,-0.19672868151261838
-69.41031157395531,0.20999999344348907,0.07385136532939994,-0.19658579064939807
-69.29916615341762,0.20999999344348907,0.07423257377905176,-0.19644216002783896
-69.18802073287993,0.20999999344348907,0.07461350288925957,-0.19629779018842752
-69.07687531234224,0.20999999344348907,0.07499415122657546,-0.19615268167443184
-68.96572989180454,0.20999999344348907,0.07537451735860815,-0.1960068350318997
-68.85458447126686,0.20999999344348907,0.0757545998540282,-0.19586025080965644
-68.74343905072917,0.20999999344348907,0.07613439728257362,-0.195712929559303
-68.63229363019148,0.20999999344348907,0.07651390821505503,-0.19556487183521376
-68.52114820965379,0.20999999344348907,0.07689313122336122,-0.19541607819453446
-68.4100027891161,0.20900000631809235,0.07690410739262726,-0.19433672042901695
-68.29885736857841,0.20900000631809235,0.07728094723441277,-0.1941871721703433
-68.18771194804073,0.20900000631809235,0.07765749626563177,-0.1940368931794055
-68.07656652750303,0.20900000631809235,0.07803375306931877,-0.19388588402170806
-67.96542110696534,0.20900000631809235,0.0784097162296079,-0.19373414526550295
-67.85427568642766,0.20900000631809235,0.07878538433173829,-0.19358167748178784
-67.74313026588996,0.20900000631809235,0.0791607559620594,-0.19342848124430362
-67.63198484535228,0.20900000631809235,0.07953582970803631,-0.1932745571295324
-67.52083942481458,0.20999999344348907,0.08029294661244288,-0.19404391248002822
-67.4096940042769,0.20999999344348907,0.08066921207389637,-0.1938877909246536
-67.2985485837392,0.20999999344348907,0.0810451739746392,-0.19373093976359562
-67.18740316320152,0.20900000631809235,0.08103311763714828,-0.19265159352304026
-67.07625774266383,0.20800000429153442,0.08101717438539645,-0.19157301281726663
-66.96511232212613,0.2070000022649765,0.08099735295489824,-0.19049522238628433
-66.85396690158845,0.20499999821186066,0.08058057956053571,-0.1884987253658524
-66.74282148105075,0.20100000500679016,0.07936665444964952,-0.18466709553734686
-66.63167606051307,0.1979999989271164,0.07853480825868774,-0.1817588607658764
-66.52053063997538,0.1979999989271164,0.07888724584203301,-0.18160617285377922
-66.4093852194377,0.19599999487400055,0.07843898709972734,-0.17961994124644695
-66.2982397989,0.1940000057220459,0.07798332822239021,-0.17763615268157773
-66.18709437836232,0.19200000166893005,0.07752026500857248,-0.17565480111249404
-66.07594895782462,0.19099999964237213,0.07745533737735182,-0.17459000708845498
-65.96480353728693,0.1899999976158142,0.07738657189694875,-0.17352612939856576
-65.85365811674924,0.1899999976158142,0.07772304135767322,-0.173375684385449
-65.74251269621155,0.1899999976158142,0.07805921834421747,-0.17322458695433274
-65.63136727567387,0.1899999976158142,0.07839510159153726,-0.17307283767380124
-65.52022185513617,0.1899999976158142,0.07873068983569365,-0.1729204371148917
-65.40907643459849,0.1899999976158142,0.0790659818138578,-0.17276738585109203
-65.2979310140608,0.19099999964237213,0.07981887699153338,-0.1735221793869493
-65.18678559352311,0.19200000166893005,0.08057499650032568,-0.17427469862215125
-65.07564017298542,0.19200000166893005,0.08091291207572578,-0.17411806712772518
-64.96449475244773,0.19300000369548798,0.08167370383547924,-0.1748668279813321
-64.85334933191004,0.1940000057220459,0.08243770345151055,-0.17561328898974202
-64.74220391137234,0.19499999284744263,0.08320489849916803,-0.17635742705155863
-64.63105849083466,0.19499999284744263,0.08354684931194362,-0.17619569001695265
-64.51991307029697,0.19499999284744263,0.08388848573537167,-0.17603328995257975
-64.40876764975928,0.19499999284744263,0.08422980648386388,-0.1758702274695564
-64.29762222922159,0.19499999284744263,0.08457081027301985,-0.17570650318149172
-64.1864768086839,0.1940000057220459,0.08447605784151752,-0.1746419132731614
-64.07533138814621,0.1940000057220459,0.08481467841920388,-0.1744777136049211
-63.96418596760852,0.19300000369548798,0.08471404607433052,-0.17341433569395173
-63.85304054707083,0.19300000369548798,0.08505028488502304,-0.17324967667339178
-63.741895126533144,0.19099999964237213,0.08450137074677966,-0.17129074173842979
-63.630749705995456,0.1899999976158142,0.08438933519750774,-0.17023054719682978
-63.51960428545777,0.1889999955892563,0.08427350605916374,-0.16917143526386183
-63.40845886492008,0.1889999955892563,0.08460151509849503,-0.16900763880895447
-63.29731344438238,0.1889999955892563,0.0849292057797392,-0.16884320637313666
-63.186168023844694,0.1899999976158142,0.08570767079379063,-0.16957061732833498
-63.075022603307005,0.1899999976158142,0.08603645148897304,-0.16940403805457235
-62.963877182769316,0.1899999976158142,0.08636490842635883,-0.16923682130823675
-62.85273176223163,0.19099999964237213,0.08714932046019808,-0.1699588062052445
-62.74158634169394,0.19099999964237213,0.08747885147198818,-0.16978942961364815
-62.63044092115625,0.19300000369548798,0.08872751121871737,-0.1713955372213371
-62.51929550061856,0.1940000057220459,0.08952127711067079,-0.1721102645533622
-62.40815008008087,0.19599999487400055,0.09078131209008108,-0.1737088119981584
-62.29700465954318,0.19699999690055847,0.09158299999997213,-0.17441775394100553
-62.18585923900549,0.1979999989271164,0.09238777825866827,-0.1751242359114387
-62.0747138184678,0.1979999989271164,0.09272731958502076,-0.1749446877664924
-61.96356839793011,0.19900000095367432,0.09353654581949711,-0.175647131988312
-61.85242297739242,0.19900000095367432,0.09387709932559385,-0.17546535442011044
-61.74127755685473,0.1979999989271164,0.09374384484540411,-0.174402096113375
-61.630132136317044,0.1979999989271164,0.09408198277573375,-0.17421991875823106
-61.518986715779356,0.19699999690055847,0.09394289819525513,-0.1731581088413014
-61.40784129524167,0.19599999487400055,0.09380004993376183,-0.17209749743396047
-61.29669587470398,0.19599999487400055,0.09413371717724517,-0.1719152153853831
-61.18555045416628,0.19499999284744263,0.09398505455947878,-0.17085609948127248
-61.074405033628594,0.19499999284744263,0.09431631332617418,-0.17067346088675187
-60.963259613090905,0.19499999284744263,0.0946472171776998,-0.17049018004278135
-60.852114192553216,0.19499999284744263,0.09497776486885433,-0.1703062576390524
-60.74096877201553,0.19499999284744263,0.0953079551557767,-0.17012169436767063
-60.62982335147784,0.19499999284744263,0.09563778679595078,-0.16993649092315324
-60.51867793094015,0.19499999284744263,0.09596725854821,-0.16975064800242645
-60.40753251040246,0.19599999487400055,0.09679019772584493,-0.17043372792613581
-60.29638708986477,0.19599999487400055,0.09712063187617935,-0.17024564856283375
-60.18524166932708,0.19499999284744263,0.09695350208617524,-0.1691892893883318
-60.07409624878939,0.19499999284744263,0.09728152190226501,-0.16900089558011758
-59.9629508282517,0.19599999487400055,0.0981097365528912,-0.16967756947849805
-59.85180540771401,0.19599999487400055,0.09843870138477398,-0.16948693182746433
-59.74065998717632,0.19599999487400055,0.09876729578881475,-0.16929565639192584
-59.62951456663863,0.19599999487400055,0.09909551852850267,-0.1691037438916579
-59.518369146100945,0.19699999690055847,0.09993063149350194,-0.1697729886293163
-59.407223725563256,0.19699999690055847,0.10025977799840419,-0.1695788185314745
-59.29607830502557,0.19599999487400055,0.10007794441734823,-0.1685241912361736
-59.18493288448787,0.19599999487400055,0.1004046681625583,-0.168329737722646
-59.07378746395018,0.19599999487400055,0.1007310140819333,-0.16813465077917042
-58.962642043412494,0.19599999487400055,0.10105698094742349,-0.16793893113986502
-58.851496622874805,0.19599999487400055,0.1013825675324056,-0.16774257954122876
-58.740351202337116,0.19599999487400055,0.10170777261168738,-0.1675455967221387
-58.62920578179943,0.19599999487400055,0.10203259496151217,-0.1673479834238472
-58.51806036126174,0.19699999690055847,0.10287926419358892,-0.16800254693844907
-58.40691494072405,0.19699999690055847,0.10320497075517175,-0.16780266025973542
-58.29576952018636,0.19599999487400055,0.10300475341830898,-0.16675136810185878
-58.18462409964867,0.19599999487400055,0.10332803264161268,-0.1665512403466935
-58.07347867911098,0.1979999989271164,0.10470858768943019,-0.1680479432757896
-57.96233325857329,0.19900000095367432,0.10556485661018554,-0.16869220915155905
-57.8511878380356,0.19900000095367432,0.1058918959616295,-0.16848711152255477
-57.74004241749791,0.19900000095367432,0.10621853683863242,-0.1682813798714001
-57.62889699696022,0.1979999989271164,0.10600937603504675,-0.16723041519950296
-57.51775157642253,0.19699999690055847,0.10579653951728112,-0.16618089843597675
